,x,pdf,cdf,type,type_specific,parameter1,parameter2,location,parameter
5870,8.536640705505247,0.00019614807377790766,0.9998038519262221,exponential,exponential: lambda=1,1.0,,0,
5871,8.559712680384857,0.00019167435753224914,0.9998083256424678,exponential,exponential: lambda=1,1.0,,0,
5872,8.582784655264465,0.00018730267714481372,0.9998126973228552,exponential,exponential: lambda=1,1.0,,0,
5873,8.605856630144075,0.00018303070539684306,0.9998169692946032,exponential,exponential: lambda=1,1.0,,0,
5874,8.628928605023683,0.0001788561681484413,0.9998211438318516,exponential,exponential: lambda=1,1.0,,0,
5875,8.652000579903293,0.00017477684312795753,0.9998252231568721,exponential,exponential: lambda=1,1.0,,0,
5876,8.6750725547829,0.00017079055874898516,0.999829209441251,exponential,exponential: lambda=1,1.0,,0,
5877,8.698144529662509,0.00016689519295433808,0.9998331048070457,exponential,exponential: lambda=1,1.0,,0,
5878,8.721216504542118,0.00016308867208639658,0.9998369113279136,exponential,exponential: lambda=1,1.0,,0,
5879,8.744288479421726,0.00015936896978321796,0.9998406310302168,exponential,exponential: lambda=1,1.0,,0,
5880,8.767360454301336,0.0001557341058998218,0.9998442658941001,exponential,exponential: lambda=1,1.0,,0,
5881,8.790432429180944,0.0001521821454540825,0.9998478178545459,exponential,exponential: lambda=1,1.0,,0,
5882,8.813504404060554,0.0001487111975966594,0.9998512888024034,exponential,exponential: lambda=1,1.0,,0,
5883,8.836576378940162,0.00014531941460442494,0.9998546805853956,exponential,exponential: lambda=1,1.0,,0,
5884,8.859648353819772,0.0001420049908968462,0.9998579950091031,exponential,exponential: lambda=1,1.0,,0,
5885,8.88272032869938,0.00013876616207480493,0.9998612338379252,exponential,exponential: lambda=1,1.0,,0,
5886,8.905792303578988,0.00013560120398133622,0.9998643987960186,exponential,exponential: lambda=1,1.0,,0,
5887,8.928864278458597,0.00013250843178379203,0.9998674915682162,exponential,exponential: lambda=1,1.0,,0,
5888,8.951936253338205,0.00012948619907693888,0.9998705138009231,exponential,exponential: lambda=1,1.0,,0,
5889,8.975008228217815,0.00012653289700650927,0.9998734671029935,exponential,exponential: lambda=1,1.0,,0,
5890,8.998080203097423,0.00012364695341274672,0.9998763530465873,exponential,exponential: lambda=1,1.0,,0,
5891,9.021152177977033,0.00012082683199348103,0.9998791731680066,exponential,exponential: lambda=1,1.0,,0,
5892,9.044224152856641,0.00011807103148629537,0.9998819289685137,exponential,exponential: lambda=1,1.0,,0,
5893,9.067296127736249,0.00011537808486934342,0.9998846219151306,exponential,exponential: lambda=1,1.0,,0,
5894,9.090368102615859,0.00011274655858039607,0.9998872534414196,exponential,exponential: lambda=1,1.0,,0,
5895,9.113440077495467,0.00011017505175370002,0.9998898249482463,exponential,exponential: lambda=1,1.0,,0,
5896,9.136512052375076,0.00010766219547424004,0.9998923378045258,exponential,exponential: lambda=1,1.0,,0,
5897,9.159584027254684,0.00010520665204901277,0.999894793347951,exponential,exponential: lambda=1,1.0,,0,
5898,9.182656002134294,0.00010280711429491824,0.9998971928857051,exponential,exponential: lambda=1,1.0,,0,
5899,9.205727977013902,0.0001004623048428959,0.9998995376951572,exponential,exponential: lambda=1,1.0,,0,
5900,9.228799951893512,9.817097545792906e-05,0.999901829024542,exponential,exponential: lambda=1,1.0,,0,
5901,9.25187192677312,9.593190637456133e-05,0.9999040680936254,exponential,exponential: lambda=1,1.0,,0,
5902,9.274943901652728,9.37439056475658e-05,0.9999062560943525,exponential,exponential: lambda=1,1.0,,0,
5903,9.298015876532338,9.1605808517426e-05,0.9999083941914826,exponential,exponential: lambda=1,1.0,,0,
5904,9.321087851411946,8.951647679028865e-05,0.9999104835232097,exponential,exponential: lambda=1,1.0,,0,
5905,9.344159826291556,8.747479823205683e-05,0.999912525201768,exponential,exponential: lambda=1,1.0,,0,
5906,9.367231801171163,8.547968597630496e-05,0.9999145203140237,exponential,exponential: lambda=1,1.0,,0,
5907,9.390303776050773,8.35300779456955e-05,0.9999164699220543,exponential,exponential: lambda=1,1.0,,0,
5908,9.413375750930381,8.162493628659429e-05,0.9999183750637134,exponential,exponential: lambda=1,1.0,,0,
5909,9.436447725809991,7.976324681657867e-05,0.9999202367531834,exponential,exponential: lambda=1,1.0,,0,
5910,9.459519700689599,7.794401848454923e-05,0.9999220559815154,exponential,exponential: lambda=1,1.0,,0,
5911,9.482591675569207,7.616628284315297e-05,0.9999238337171569,exponential,exponential: lambda=1,1.0,,0,
5912,9.505663650448817,7.442909353324085e-05,0.9999255709064667,exponential,exponential: lambda=1,1.0,,0,
5913,9.528735625328425,7.273152578008367e-05,0.9999272684742199,exponential,exponential: lambda=1,1.0,,0,
5914,9.551807600208035,7.107267590107692e-05,0.9999289273240989,exponential,exponential: lambda=1,1.0,,0,
5915,9.574879575087643,6.94516608246757e-05,0.9999305483391753,exponential,exponential: lambda=1,1.0,,0,
5916,9.597951549967252,6.78676176202998e-05,0.9999321323823797,exponential,exponential: lambda=1,1.0,,0,
5917,9.62102352484686,6.631970303896247e-05,0.9999336802969611,exponential,exponential: lambda=1,1.0,,0,
5918,9.64409549972647,6.480709306437464e-05,0.9999351929069357,exponential,exponential: lambda=1,1.0,,0,
5919,9.667167474606078,6.332898247428925e-05,0.9999366710175257,exponential,exponential: lambda=1,1.0,,0,
5920,9.690239449485686,6.188458441184884e-05,0.9999381154155882,exponential,exponential: lambda=1,1.0,,0,
5921,9.713311424365296,6.047312996671068e-05,0.9999395268700333,exponential,exponential: lambda=1,1.0,,0,
5922,9.736383399244904,5.909386776572575e-05,0.9999409061322343,exponential,exponential: lambda=1,1.0,,0,
5923,9.759455374124514,5.774606357295218e-05,0.999942253936427,exponential,exponential: lambda=1,1.0,,0,
5924,9.782527349004122,5.642899989879326e-05,0.9999435710001012,exponential,exponential: lambda=1,1.0,,0,
5925,9.805599323883731,5.514197561804844e-05,0.9999448580243819,exponential,exponential: lambda=1,1.0,,0,
5926,9.82867129876334,5.388430559667739e-05,0.9999461156944033,exponential,exponential: lambda=1,1.0,,0,
5927,9.851743273642947,5.265532032707534e-05,0.999947344679673,exponential,exponential: lambda=1,1.0,,0,
5928,9.874815248522557,5.145436557166789e-05,0.9999485456344284,exponential,exponential: lambda=1,1.0,,0,
5929,9.897887223402165,5.0280802014634724e-05,0.9999497191979854,exponential,exponential: lambda=1,1.0,,0,
5930,9.920959198281775,4.91340049215758e-05,0.9999508659950784,exponential,exponential: lambda=1,1.0,,0,
5931,9.944031173161383,4.801336380694121e-05,0.9999519866361931,exponential,exponential: lambda=1,1.0,,0,
5932,9.967103148040993,4.6918282109044784e-05,0.999953081717891,exponential,exponential: lambda=1,1.0,,0,
5933,9.9901751229206,4.5848176872491356e-05,0.9999541518231275,exponential,exponential: lambda=1,1.0,,0,
5934,10.01324709780021,4.480247843784585e-05,0.9999551975215621,exponential,exponential: lambda=1,1.0,,0,
5935,10.036319072679818,4.37806301383816e-05,0.9999562193698616,exponential,exponential: lambda=1,1.0,,0,
5936,10.059391047559426,4.278208800374409e-05,0.9999572179119962,exponential,exponential: lambda=1,1.0,,0,
5937,10.082463022439036,4.180632047037411e-05,0.9999581936795296,exponential,exponential: lambda=1,1.0,,0,
5938,10.105534997318644,4.0852808098535714e-05,0.9999591471919015,exponential,exponential: lambda=1,1.0,,0,
5939,10.128606972198254,3.992104329579731e-05,0.9999600789567042,exponential,exponential: lambda=1,1.0,,0,
5940,10.151678947077862,3.901053004682068e-05,0.9999609894699532,exponential,exponential: lambda=1,1.0,,0,
5941,10.174750921957472,3.8120783649311737e-05,0.9999618792163507,exponential,exponential: lambda=1,1.0,,0,
5942,10.19782289683708,3.725133045599491e-05,0.999962748669544,exponential,exponential: lambda=1,1.0,,0,
5943,10.22089487171669,3.6401707622471326e-05,0.9999635982923776,exponential,exponential: lambda=1,1.0,,0,
5944,10.243966846596297,3.557146286082896e-05,0.9999644285371392,exponential,exponential: lambda=1,1.0,,0,
5945,10.267038821475905,3.476015419887135e-05,0.9999652398458011,exponential,exponential: lambda=1,1.0,,0,
5946,10.290110796355515,3.3967349744838514e-05,0.9999660326502552,exponential,exponential: lambda=1,1.0,,0,
5947,10.313182771235123,3.319262745749402e-05,0.9999668073725425,exponential,exponential: lambda=1,1.0,,0,
5948,10.336254746114733,3.243557492145526e-05,0.9999675644250785,exponential,exponential: lambda=1,1.0,,0,
5949,10.359326720994341,3.169578912764891e-05,0.9999683042108723,exponential,exponential: lambda=1,1.0,,0,
5950,10.38239869587395,3.0972876258772696e-05,0.9999690271237412,exponential,exponential: lambda=1,1.0,,0,
5951,10.405470670753559,3.0266451479651375e-05,0.9999697335485204,exponential,exponential: lambda=1,1.0,,0,
5952,10.428542645633168,2.9576138732373187e-05,0.9999704238612677,exponential,exponential: lambda=1,1.0,,0,
5953,10.451614620512776,2.8901570536099823e-05,0.9999710984294639,exponential,exponential: lambda=1,1.0,,0,
5954,10.474686595392384,2.8242387791441393e-05,0.9999717576122086,exponential,exponential: lambda=1,1.0,,0,
5955,10.497758570271994,2.7598239589293767e-05,0.9999724017604107,exponential,exponential: lambda=1,1.0,,0,
5956,10.520830545151602,2.6968783024035893e-05,0.999973031216976,exponential,exponential: lambda=1,1.0,,0,
5957,10.543902520031212,2.6353683010987188e-05,0.999973646316989,exponential,exponential: lambda=1,1.0,,0,
5958,10.56697449491082,2.575261210802909e-05,0.999974247387892,exponential,exponential: lambda=1,1.0,,0,
5959,10.59004646979043,2.5165250341294228e-05,0.9999748347496588,exponential,exponential: lambda=1,1.0,,0,
5960,10.613118444670038,2.4591285034832046e-05,0.9999754087149652,exponential,exponential: lambda=1,1.0,,0,
5961,10.636190419549646,2.4030410644158677e-05,0.9999759695893559,exponential,exponential: lambda=1,1.0,,0,
5962,10.659262394429255,2.3482328593603634e-05,0.9999765176714064,exponential,exponential: lambda=1,1.0,,0,
5963,10.682334369308863,2.2946747117366264e-05,0.9999770532528827,exponential,exponential: lambda=1,1.0,,0,
5964,10.705406344188473,2.2423381104196973e-05,0.9999775766188959,exponential,exponential: lambda=1,1.0,,0,
5965,10.728478319068081,2.1911951945621523e-05,0.9999780880480543,exponential,exponential: lambda=1,1.0,,0,
5966,10.751550293947691,2.1412187387626376e-05,0.9999785878126124,exponential,exponential: lambda=1,1.0,,0,
5967,10.774622268827299,2.0923821385727405e-05,0.9999790761786143,exponential,exponential: lambda=1,1.0,,0,
5968,10.797694243706909,2.0446593963343567e-05,0.9999795534060366,exponential,exponential: lambda=1,1.0,,0,
5969,10.820766218586517,1.998025107340136e-05,0.9999800197489266,exponential,exponential: lambda=1,1.0,,0,
5970,10.843838193466125,1.9524544463095243e-05,0.9999804754555369,exponential,exponential: lambda=1,1.0,,0,
5971,10.866910168345735,1.9079231541732925e-05,0.9999809207684582,exponential,exponential: lambda=1,1.0,,0,
5972,10.889982143225343,1.864407525159485e-05,0.9999813559247483,exponential,exponential: lambda=1,1.0,,0,
5973,10.913054118104952,1.82188439417387e-05,0.9999817811560583,exponential,exponential: lambda=1,1.0,,0,
5974,10.93612609298456,1.780331124468273e-05,0.9999821966887553,exponential,exponential: lambda=1,1.0,,0,
5975,10.95919806786417,1.7397255955901083e-05,0.999982602744044,exponential,exponential: lambda=1,1.0,,0,
5976,10.982270042743778,1.700046191606813e-05,0.9999829995380839,exponential,exponential: lambda=1,1.0,,0,
5977,11.005342017623388,1.6612717895988034e-05,0.999983387282104,exponential,exponential: lambda=1,1.0,,0,
5978,11.028413992502996,1.623381748414933e-05,0.9999837661825158,exponential,exponential: lambda=1,1.0,,0,
5979,11.051485967382604,1.586355897684367e-05,0.9999841364410231,exponential,exponential: lambda=1,1.0,,0,
5980,11.074557942262214,1.550174527079105e-05,0.9999844982547292,exponential,exponential: lambda=1,1.0,,0,
5981,11.097629917141822,1.5148183758213996e-05,0.9999848518162417,exponential,exponential: lambda=1,1.0,,0,
5982,11.120701892021431,1.4802686224304614e-05,0.9999851973137757,exponential,exponential: lambda=1,1.0,,0,
5983,11.14377386690104,1.4465068747030612e-05,0.999985534931253,exponential,exponential: lambda=1,1.0,,0,
5984,11.166845841780649,1.413515159922609e-05,0.9999858648484008,exponential,exponential: lambda=1,1.0,,0,
5985,11.189917816660257,1.3812759152915861e-05,0.9999861872408471,exponential,exponential: lambda=1,1.0,,0,
5986,11.212989791539867,1.3497719785821511e-05,0.9999865022802141,exponential,exponential: lambda=1,1.0,,0,
5987,11.236061766419475,1.3189865790000255e-05,0.99998681013421,exponential,exponential: lambda=1,1.0,,0,
5988,11.259133741299083,1.2889033282567183e-05,0.9999871109667174,exponential,exponential: lambda=1,1.0,,0,
5989,11.282205716178693,1.2595062118453978e-05,0.9999874049378815,exponential,exponential: lambda=1,1.0,,0,
5990,11.3052776910583,1.2307795805157418e-05,0.9999876922041948,exponential,exponential: lambda=1,1.0,,0,
5991,11.32834966593791,1.2027081419432045e-05,0.9999879729185805,exponential,exponential: lambda=1,1.0,,0,
5992,11.351421640817518,1.1752769525883249e-05,0.9999882472304741,exponential,exponential: lambda=1,1.0,,0,
5993,11.374493615697128,1.1484714097416706e-05,0.9999885152859026,exponential,exponential: lambda=1,1.0,,0,
5994,11.397565590576736,1.1222772437502533e-05,0.9999887772275625,exponential,exponential: lambda=1,1.0,,0,
5995,11.420637565456344,1.0966805104212132e-05,0.9999890331948957,exponential,exponential: lambda=1,1.0,,0,
5996,11.443709540335954,1.0716675835987778e-05,0.999989283324164,exponential,exponential: lambda=1,1.0,,0,
5997,11.466781515215562,1.0472251479105254e-05,0.9999895277485209,exponential,exponential: lambda=1,1.0,,0,
5998,11.489853490095172,1.0233401916790709e-05,0.9999897665980833,exponential,exponential: lambda=1,1.0,,0,
5999,11.51292546497478,9.999999999954488e-06,0.99999,exponential,exponential: lambda=1,1.0,,0,
6000,6.666700000222224e-06,1.4999850000000001,1e-05,exponential,exponential: lambda=1.5,1.5,,0,
6001,0.015387983286406072,1.4657735640501273,0.022817623966581838,exponential,exponential: lambda=1.5,1.5,,0,
6002,0.030769299872811923,1.4323424174696497,0.04510505502023355,exponential,exponential: lambda=1.5,1.5,,0,
6003,0.04615061645921777,1.399673763534078,0.06688415764394816,exponential,exponential: lambda=1.5,1.5,,0,
6004,0.06153193304562362,1.3677502114239812,0.08816652571734598,exponential,exponential: lambda=1.5,1.5,,0,
6005,0.07691324963202947,1.3365547669671656,0.10896348868855632,exponential,exponential: lambda=1.5,1.5,,0,
6006,0.09229456621843533,1.3060708235920024,0.12928611760533187,exponential,exponential: lambda=1.5,1.5,,0,
6007,0.10767588280484118,1.276282153487091,0.14914523100860605,exponential,exponential: lambda=1.5,1.5,,0,
6008,0.12305719939124703,1.247172898962553,0.1685514006916314,exponential,exponential: lambda=1.5,1.5,,0,
6009,0.13843851597765286,1.2187275640083537,0.18751495732776421,exponential,exponential: lambda=1.5,1.5,,0,
6010,0.1538198325640587,1.1909310060451634,0.2060459959698912,exponential,exponential: lambda=1.5,1.5,,0,
6011,0.16920114915046455,1.1637684278633604,0.22415438142442648,exponential,exponential: lambda=1.5,1.5,,0,
6012,0.18458246573687043,1.1372253697458916,0.24184975350273907,exponential,exponential: lambda=1.5,1.5,,0,
6013,0.19996378232327627,1.1112877017707905,0.25914153215280633,exponential,exponential: lambda=1.5,1.5,,0,
6014,0.21534509890968212,1.0859416162892606,0.27603892247382633,exponential,exponential: lambda=1.5,1.5,,0,
6015,0.23072641549608797,1.061173620575316,0.2925509196164561,exponential,exponential: lambda=1.5,1.5,,0,
6016,0.2461077320824938,1.0369705296430687,0.3086863135712877,exponential,exponential: lambda=1.5,1.5,,0,
6017,0.26148904866889966,1.013319459227838,0.324453693848108,exponential,exponential: lambda=1.5,1.5,,0,
6018,0.2768703652553055,0.9902078189273464,0.3398614540484357,exponential,exponential: lambda=1.5,1.5,,0,
6019,0.29225168184171135,0.967623305499348,0.35491779633376797,exponential,exponential: lambda=1.5,1.5,,0,
6020,0.3076329984281172,0.9455538963121263,0.36963073579191585,exponential,exponential: lambda=1.5,1.5,,0,
6021,0.32301431501452305,0.9239878429443693,0.3840081047037539,exponential,exponential: lambda=1.5,1.5,,0,
6022,0.3383956316009289,0.9029136649310209,0.39805755671265275,exponential,exponential: lambda=1.5,1.5,,0,
6023,0.35377694818733474,0.882320143651773,0.411786570898818,exponential,exponential: lambda=1.5,1.5,,0,
6024,0.36915826477374064,0.86219631635895,0.42520245576070004,exponential,exponential: lambda=1.5,1.5,,0,
6025,0.3845395813601465,0.8425314703416028,0.43831235310559813,exponential,exponential: lambda=1.5,1.5,,0,
6026,0.39992089794655233,0.8233151372227091,0.4511232418515273,exponential,exponential: lambda=1.5,1.5,,0,
6027,0.4153022145329582,0.8045370873864405,0.46364194174237305,exponential,exponential: lambda=1.5,1.5,,0,
6028,0.430683531119364,0.786187324532533,0.4758751169783113,exponential,exponential: lambda=1.5,1.5,,0,
6029,0.4460648477057699,0.7682560803548601,0.4878292797634266,exponential,exponential: lambda=1.5,1.5,,0,
6030,0.4614461642921757,0.7507338093413763,0.4995107937724158,exponential,exponential: lambda=1.5,1.5,,0,
6031,0.47682748087858157,0.7336111836926622,0.5109258775382253,exponential,exponential: lambda=1.5,1.5,,0,
6032,0.4922087974649874,0.7168790883563676,0.5220806077624216,exponential,exponential: lambda=1.5,1.5,,0,
6033,0.5075901140513933,0.7005286161749077,0.5329809225500616,exponential,exponential: lambda=1.5,1.5,,0,
6034,0.5229714306377992,0.6845510631438302,0.5436326245707799,exponential,exponential: lambda=1.5,1.5,,0,
6035,0.538352747224205,0.6689379237783283,0.5540413841477811,exponential,exponential: lambda=1.5,1.5,,0,
6036,0.5537340638106109,0.6536808865854342,0.5642127422763772,exponential,exponential: lambda=1.5,1.5,,0,
6037,0.5691153803970167,0.6387718296394823,0.5741521135736785,exponential,exponential: lambda=1.5,1.5,,0,
6038,0.5844966969834225,0.6242028162584857,0.5838647891610096,exponential,exponential: lambda=1.5,1.5,,0,
6039,0.5998780135698284,0.609966090779126,0.5933559394805827,exponential,exponential: lambda=1.5,1.5,,0,
6040,0.6152593301562342,0.5960540744281062,0.6026306170479292,exponential,exponential: lambda=1.5,1.5,,0,
6041,0.6306406467426401,0.5824593612876696,0.6116937591415537,exponential,exponential: lambda=1.5,1.5,,0,
6042,0.6460219633290459,0.5691747143531357,0.6205501904312429,exponential,exponential: lambda=1.5,1.5,,0,
6043,0.6614032799154518,0.5561930616803561,0.6292046255464293,exponential,exponential: lambda=1.5,1.5,,0,
6044,0.6767845965018576,0.543507492621038,0.6376616715859746,exponential,exponential: lambda=1.5,1.5,,0,
6045,0.6921659130882635,0.5311112541439329,0.6459258305707114,exponential,exponential: lambda=1.5,1.5,,0,
6046,0.7075472296746693,0.5189977472399293,0.6540015018400471,exponential,exponential: lambda=1.5,1.5,,0,
6047,0.7229285462610752,0.5071605234091396,0.661892984393907,exponential,exponential: lambda=1.5,1.5,,0,
6048,0.7383098628474811,0.4955932812281073,0.6696044791812619,exponential,exponential: lambda=1.5,1.5,,0,
6049,0.753691179433887,0.4842898629953098,0.6771400913364601,exponential,exponential: lambda=1.5,1.5,,0,
6050,0.7690724960202928,0.47324425145316995,0.6845038323645534,exponential,exponential: lambda=1.5,1.5,,0,
6051,0.7844538126066987,0.46245056658483086,0.6916996222767795,exponential,exponential: lambda=1.5,1.5,,0,
6052,0.7998351291931045,0.45190306248399037,0.6987312916773398,exponential,exponential: lambda=1.5,1.5,,0,
6053,0.8152164457795104,0.4415961242961268,0.7056025838025821,exponential,exponential: lambda=1.5,1.5,,0,
6054,0.8305977623659162,0.43152426522949017,0.7123171565136732,exponential,exponential: lambda=1.5,1.5,,0,
6055,0.845979078952322,0.4216821236342645,0.7188785842438237,exponential,exponential: lambda=1.5,1.5,,0,
6056,0.8613603955387279,0.41206446014834974,0.7252903599011002,exponential,exponential: lambda=1.5,1.5,,0,
6057,0.8767417121251337,0.4026661549082411,0.7315558967278393,exponential,exponential: lambda=1.5,1.5,,0,
6058,0.8921230287115396,0.39348220482352375,0.7376785301176508,exponential,exponential: lambda=1.5,1.5,,0,
6059,0.9075043452979454,0.38450772091352814,0.7436615193909812,exponential,exponential: lambda=1.5,1.5,,0,
6060,0.9228856618843513,0.37573792570473297,0.749508049530178,exponential,exponential: lambda=1.5,1.5,,0,
6061,0.9382669784707571,0.3671681506875258,0.7552212328749828,exponential,exponential: lambda=1.5,1.5,,0,
6062,0.953648295057163,0.3587938338309709,0.7608041107793527,exponential,exponential: lambda=1.5,1.5,,0,
6063,0.9690296116435688,0.35061051715425906,0.766259655230494,exponential,exponential: lambda=1.5,1.5,,0,
6064,0.9844109282299747,0.34261384435354797,0.771590770430968,exponential,exponential: lambda=1.5,1.5,,0,
6065,0.9997922448163805,0.3347995584829285,0.7768002943447143,exponential,exponential: lambda=1.5,1.5,,0,
6066,1.0151735614027864,0.32716349968828434,0.7818910002078104,exponential,exponential: lambda=1.5,1.5,,0,
6067,1.0305548779891922,0.31970160299283606,0.786865598004776,exponential,exponential: lambda=1.5,1.5,,0,
6068,1.045936194575598,0.3124098961331935,0.7917267359112043,exponential,exponential: lambda=1.5,1.5,,0,
6069,1.061317511162004,0.30528449744476177,0.7964770017034921,exponential,exponential: lambda=1.5,1.5,,0,
6070,1.0766988277484097,0.29832161379537825,0.8011189241364145,exponential,exponential: lambda=1.5,1.5,,0,
6071,1.0920801443348156,0.29151753856607715,0.8056549742892819,exponential,exponential: lambda=1.5,1.5,,0,
6072,1.1074614609212214,0.28486864967790965,0.8100875668813936,exponential,exponential: lambda=1.5,1.5,,0,
6073,1.1228427775076273,0.27837140766376783,0.8144190615574881,exponential,exponential: lambda=1.5,1.5,,0,
6074,1.1382240940940331,0.27202235378418577,0.8186517641438762,exponential,exponential: lambda=1.5,1.5,,0,
6075,1.153605410680439,0.26581810818611556,0.8227879278759229,exponential,exponential: lambda=1.5,1.5,,0,
6076,1.1689867272668448,0.25975536810369765,0.8268297545975349,exponential,exponential: lambda=1.5,1.5,,0,
6077,1.1843680438532507,0.2538309061000674,0.8307793959332884,exponential,exponential: lambda=1.5,1.5,,0,
6078,1.1997493604396565,0.24804156834926286,0.8346389544338247,exponential,exponential: lambda=1.5,1.5,,0,
6079,1.2151306770260624,0.2423842729573177,0.8384104846951215,exponential,exponential: lambda=1.5,1.5,,0,
6080,1.2305119936124682,0.23685600832164752,0.842095994452235,exponential,exponential: lambda=1.5,1.5,,0,
6081,1.245893310198874,0.23145383152785387,0.8456974456480975,exponential,exponential: lambda=1.5,1.5,,0,
6082,1.26127462678528,0.22617486678309456,0.849216755477937,exponential,exponential: lambda=1.5,1.5,,0,
6083,1.2766559433716858,0.22101630388518503,0.8526557974098766,exponential,exponential: lambda=1.5,1.5,,0,
6084,1.2920372599580916,0.2159753967266164,0.8560164021822557,exponential,exponential: lambda=1.5,1.5,,0,
6085,1.3074185765444974,0.2110494618326934,0.8593003587782044,exponential,exponential: lambda=1.5,1.5,,0,
6086,1.3227998931309033,0.20623587693301493,0.8625094153779901,exponential,exponential: lambda=1.5,1.5,,0,
6087,1.3381812097173091,0.20153207956553476,0.8656452802896435,exponential,exponential: lambda=1.5,1.5,,0,
6088,1.353562526303715,0.19693556571246223,0.8687096228583585,exponential,exponential: lambda=1.5,1.5,,0,
6089,1.3689438428901208,0.19244388846727387,0.8717040743551507,exponential,exponential: lambda=1.5,1.5,,0,
6090,1.3843251594765267,0.18805465673212818,0.8746302288452479,exponential,exponential: lambda=1.5,1.5,,0,
6091,1.3997064760629325,0.1837655339449893,0.8774896440366738,exponential,exponential: lambda=1.5,1.5,,0,
6092,1.4150877926493384,0.17957423683578272,0.8802838421094782,exponential,exponential: lambda=1.5,1.5,,0,
6093,1.4304691092357442,0.17547853421092,0.8830143105260533,exponential,exponential: lambda=1.5,1.5,,0,
6094,1.44585042582215,0.171476245765546,0.8856825028229693,exponential,exponential: lambda=1.5,1.5,,0,
6095,1.461231742408556,0.1675652409228758,0.8882898393847495,exponential,exponential: lambda=1.5,1.5,,0,
6096,1.476613058994962,0.16374343770000485,0.8908377081999967,exponential,exponential: lambda=1.5,1.5,,0,
6097,1.4919943755813678,0.16000880159958678,0.8933274656002755,exponential,exponential: lambda=1.5,1.5,,0,
6098,1.5073756921677737,0.15635934452678923,0.8957604369821405,exponential,exponential: lambda=1.5,1.5,,0,
6099,1.5227570087541795,0.15279312373095305,0.898137917512698,exponential,exponential: lambda=1.5,1.5,,0,
6100,1.5381383253405854,0.14930824077138843,0.9004611728190743,exponential,exponential: lambda=1.5,1.5,,0,
6101,1.5535196419269912,0.14590284050676014,0.90273143966216,exponential,exponential: lambda=1.5,1.5,,0,
6102,1.568900958513397,0.1425751101075218,0.9049499265949855,exponential,exponential: lambda=1.5,1.5,,0,
6103,1.584282275099803,0.13932327809087527,0.9071178146060832,exponential,exponential: lambda=1.5,1.5,,0,
6104,1.5996635916862088,0.13614561337773992,0.9092362577481734,exponential,exponential: lambda=1.5,1.5,,0,
6105,1.6150449082726146,0.13304042437123076,0.9113063837525128,exponential,exponential: lambda=1.5,1.5,,0,
6106,1.6304262248590204,0.13000605805615412,0.9133292946292306,exponential,exponential: lambda=1.5,1.5,,0,
6107,1.6458075414454263,0.12704089911904237,0.9153060672539718,exponential,exponential: lambda=1.5,1.5,,0,
6108,1.6611888580318321,0.12414336908825846,0.917237753941161,exponential,exponential: lambda=1.5,1.5,,0,
6109,1.676570174618238,0.12131192549371296,0.9191253830041913,exponential,exponential: lambda=1.5,1.5,,0,
6110,1.6919514912046438,0.11854506104574589,0.9209699593028361,exponential,exponential: lambda=1.5,1.5,,0,
6111,1.7073328077910497,0.11584130283273689,0.9227724647781754,exponential,exponential: lambda=1.5,1.5,,0,
6112,1.7227141243774555,0.11319921153701591,0.9245338589753227,exponential,exponential: lambda=1.5,1.5,,0,
6113,1.7380954409638614,0.11061738066865745,0.9262550795542284,exponential,exponential: lambda=1.5,1.5,,0,
6114,1.7534767575502672,0.10809443581674996,0.9279370427888334,exponential,exponential: lambda=1.5,1.5,,0,
6115,1.768858074136673,0.1056290339177427,0.9295806440548382,exponential,exponential: lambda=1.5,1.5,,0,
6116,1.784239390723079,0.10321986254047973,0.9311867583063469,exponential,exponential: lambda=1.5,1.5,,0,
6117,1.7996207073094848,0.1008656391875407,0.9327562405416395,exponential,exponential: lambda=1.5,1.5,,0,
6118,1.8150020238958906,0.09856511061251659,0.9342899262583223,exponential,exponential: lambda=1.5,1.5,,0,
6119,1.8303833404822965,0.09631705215285716,0.9357886318980952,exponential,exponential: lambda=1.5,1.5,,0,
6120,1.8457646570687023,0.09412026707793439,0.9372531552813771,exponential,exponential: lambda=1.5,1.5,,0,
6121,1.8611459736551081,0.09197358595197538,0.9386842760320164,exponential,exponential: lambda=1.5,1.5,,0,
6122,1.876527290241514,0.08987586601152521,0.9400827559923165,exponential,exponential: lambda=1.5,1.5,,0,
6123,1.8919086068279198,0.08782599055710891,0.9414493396285941,exponential,exponential: lambda=1.5,1.5,,0,
6124,1.9072899234143257,0.0858228683587678,0.9427847544274881,exponential,exponential: lambda=1.5,1.5,,0,
6125,1.9226712400007315,0.08386543307515476,0.9440897112832302,exponential,exponential: lambda=1.5,1.5,,0,
6126,1.9380525565871374,0.0819526426858782,0.9453649048760812,exponential,exponential: lambda=1.5,1.5,,0,
6127,1.9534338731735432,0.08008347893679355,0.9466110140421377,exponential,exponential: lambda=1.5,1.5,,0,
6128,1.968815189759949,0.07825694679794609,0.9478287021347026,exponential,exponential: lambda=1.5,1.5,,0,
6129,1.984196506346355,0.07647207393387712,0.9490186173774152,exponential,exponential: lambda=1.5,1.5,,0,
6130,1.9995778229327608,0.07472791018601112,0.9501813932093259,exponential,exponential: lambda=1.5,1.5,,0,
6131,2.0149591395191666,0.07302352706684888,0.9513176486221008,exponential,exponential: lambda=1.5,1.5,,0,
